timestamp,bid
1514879309.227,1.25358
1514879309.993,1.2536
1514879310.227,1.25359
1514879310.477,1.25361
1514879310.727,1.25361
1514879312.727,1.2536
1514879313.977,1.25361
1514879314.977,1.25361
1514879315.227,1.25361
1514879315.977,1.25363
1514879317.493,1.25363
1514879317.727,1.25363
1514879317.977,1.25363
1514879318.227,1.25363
1514879318.477,1.25363
1514879318.727,1.25363
1514879319.227,1.25361
1514879322.477,1.25363
1514879322.727,1.25363
1514879322.977,1.25363
1514879323.227,1.25364
1514879323.477,1.25363
1514879323.727,1.25366
1514879323.977,1.25366
1514879324.727,1.25366
1514879325.227,1.25364
1514879326.727,1.25365
1514879326.977,1.25365
1514879327.727,1.25365
1514879327.977,1.25364
1514879328.227,1.25364
1514879328.477,1.25364
1514879329.477,1.25365
1514879329.727,1.25366
1514879333.227,1.25366
1514879333.477,1.25367
1514879333.727,1.25364
1514879334.727,1.2536
1514879334.977,1.25359
1514879335.477,1.25361
1514879335.727,1.2536
1514879336.727,1.25359
1514879337.227,1.25357
1514879337.477,1.25354
1514879338.227,1.25353
1514879338.477,1.2535
1514879339.977,1.25351
1514879341.477,1.2535
1514879341.977,1.25351
1514879345.477,1.2535
1514879345.727,1.25351
1514879349.727,1.2535
1514879352.477,1.25349
1514879352.743,1.25352
1514879362.477,1.25353
1514879363.477,1.25352
1514879377.477,1.25351
1514879377.727,1.25352
1514879383.477,1.2535
1514879383.727,1.25352
1514879392.227,1.25351
1514879392.477,1.2535
1514879392.977,1.25352
1514879393.477,1.25349
1514879393.977,1.25351
1514879399.727,1.2535
1514879399.977,1.25351
1514879406.977,1.2535
1514879415.727,1.25351
1514879416.227,1.25353
1514879417.227,1.25351
1514879419.227,1.2535
1514879420.977,1.25349
1514879424.477,1.25351
1514879427.977,1.2535
1514879428.227,1.25354
1514879428.727,1.25352
1514879432.977,1.25351
1514879433.477,1.25352
1514879433.977,1.25351
1514879434.977,1.25352
1514879435.493,1.2535
1514879445.477,1.25352
1514879457.977,1.2535
1514879458.227,1.25351
1514879465.727,1.25349
1514879466.477,1.25348
1514879468.477,1.25349
1514879469.977,1.25355
1514879470.227,1.25355
1514879470.493,1.25352
1514879470.727,1.25351
1514879471.727,1.25352
1514879472.227,1.25351
1514879474.727,1.2535
1514879476.477,1.25351
1514879476.727,1.2535
1514879476.977,1.25351
1514879482.477,1.25352
1514879482.727,1.25351
1514879483.227,1.2535
1514879483.477,1.25351
1514879486.227,1.2535
1514879486.727,1.25351
1514879488.477,1.25349
1514879492.727,1.25351
1514879499.227,1.2535
1514879499.993,1.25351
1514879500.243,1.25352
1514879514.727,1.25351
1514879515.227,1.25352
1514879516.227,1.25351
1514879516.477,1.25352
1514879519.477,1.25351
1514879519.727,1.2535
1514879521.977,1.25349
1514879524.227,1.25348
1514879524.477,1.2535
1514879525.477,1.25349
1514879525.727,1.25356
1514879526.727,1.25356
1514879526.977,1.25355
1514879527.227,1.25355
1514879527.977,1.25354
1514879528.227,1.25354
1514879528.477,1.25353
1514879529.477,1.25351
1514879529.727,1.25349
1514879529.977,1.2535
1514879530.477,1.2535
1514879534.227,1.25349
1514879535.493,1.2535
1514879538.977,1.25349
1514879539.227,1.2535
1514879542.227,1.25349
1514879558.977,1.2535
1514879565.727,1.25351
1514879565.977,1.25349
1514879566.477,1.2535
1514879569.977,1.25348
1514879571.227,1.25349
1514879584.477,1.2535
1514879587.727,1.25349
1514879593.227,1.2535
1514879598.227,1.25349
1514879599.477,1.25348
1514879600.227,1.25349
1514879604.227,1.25348
1514879608.477,1.25349
1514879610.227,1.2535
1514879620.227,1.25349
1514879622.227,1.25348
1514879622.727,1.2535
1514879622.977,1.25349
1514879624.977,1.2535
1514879626.227,1.25351
1514879629.727,1.25349
1514879631.227,1.2535
1514879633.477,1.25351
1514879633.727,1.2535
1514879634.727,1.25351
1514879634.977,1.25351
1514879635.727,1.2535
1514879636.977,1.25352
1514879637.227,1.25355
1514879637.477,1.25355
1514879638.227,1.25352
1514879678.477,1.2535
1514879678.727,1.25349
1514879680.977,1.25348
1514879681.477,1.25349
1514879687.977,1.2535
1514879689.477,1.25349
1514879689.977,1.2535
1514879693.977,1.25349
1514879695.227,1.2535
1514879695.477,1.25349
1514879703.977,1.2535
1514879711.977,1.25349
1514879727.477,1.2535
1514879728.477,1.25349
1514879736.227,1.2535
1514879741.477,1.25349
1514879745.477,1.25348
1514879745.727,1.25349
1514879749.727,1.25349
1514879750.477,1.25348
1514879750.743,1.25345
1514879751.007,1.25345
1514879754.243,1.25346
1514879766.257,1.25346
1514879766.477,1.25346
1514879767.727,1.25345
1514879769.727,1.25346
1514879775.977,1.25347
1514879776.227,1.25346
1514879783.477,1.25344
1514879783.727,1.25346
1514879784.493,1.25344
1514879784.727,1.25346
1514879786.477,1.25346
1514879787.227,1.25346
1514879787.727,1.25345
1514879787.977,1.25345
1514879788.227,1.25346
1514879788.727,1.25345
1514879793.227,1.25345
1514879794.227,1.25344
1514879794.477,1.25345
1514879798.727,1.25346
1514879799.477,1.25345
1514879800.243,1.25346
1514879806.227,1.25345
1514879808.477,1.25346
1514879808.727,1.25345
1514879808.977,1.25346
1514879809.477,1.25345
1514879809.727,1.25346
1514879810.977,1.25345
1514879812.743,1.25349
1514879812.977,1.25347
1514879815.227,1.25346
1514879818.477,1.25345
1514879818.727,1.25346
1514879820.977,1.25344
1514879821.227,1.25347
1514879821.477,1.25346
1514879829.477,1.25345
1514879830.227,1.25346
1514879830.477,1.25346
1514879830.977,1.25346
1514879835.227,1.25346
1514879835.977,1.25346
1514879836.227,1.25346
1514879836.477,1.25345
1514879838.977,1.25346
1514879850.227,1.25347
1514879850.477,1.25349
1514879852.227,1.25347
1514879852.977,1.25349
1514879853.727,1.25348
1514879853.977,1.25349
1514879856.727,1.25351
1514879856.977,1.25353
1514879857.227,1.25351
1514879857.727,1.2535
1514879872.493,1.25349
1514879872.727,1.2535
1514879874.227,1.25349
1514879875.227,1.2535
1514879875.477,1.25351
1514879885.727,1.25352
1514879885.977,1.2535
1514879886.227,1.25352
1514879888.477,1.25351
1514879899.227,1.2535
1514879900.977,1.25351
1514879901.477,1.2535
1514879903.227,1.25352
1514879904.227,1.2535
1514879905.477,1.25352
1514879905.727,1.25351
1514879907.477,1.25351
1514879908.727,1.25351
1514879908.977,1.25353
1514879909.227,1.25353
1514879909.977,1.25351
1514879910.243,1.25351
1514879910.493,1.2535
1514879920.477,1.25351
1514879921.477,1.25353
1514879921.727,1.25353
1514879921.977,1.25351
1514879922.977,1.25352
1514879923.977,1.25351
1514879925.477,1.25356
1514879925.727,1.25354
1514879936.477,1.25355
1514879942.727,1.25354
1514879943.493,1.25356
1514879943.727,1.25357
1514879944.727,1.25357
1514879944.977,1.25357
1514879950.727,1.25362
1514879951.227,1.25361
1514879956.743,1.25361
1514879956.977,1.25369
1514879957.227,1.25376
1514879957.477,1.25381
1514879957.727,1.2538
1514879957.977,1.25381
1514879958.227,1.25381
1514879958.727,1.25382
1514879959.727,1.25384
1514879960.227,1.25384
1514879962.477,1.25384
1514879962.727,1.25384
1514879963.227,1.25384
1514879963.727,1.25384
1514879964.227,1.25384
1514879964.977,1.25384
1514879965.227,1.25384
1514879968.727,1.25383
1514879968.977,1.25387
1514879969.727,1.25388
1514879972.227,1.25392
1514879972.477,1.25396
1514879972.727,1.25397
1514879973.227,1.25398
1514879975.227,1.25398
1514879975.727,1.25398
1514879976.227,1.25399
1514879976.477,1.25399
1514879976.727,1.25399
1514879977.243,1.25399
1514879977.727,1.25399
1514879978.977,1.254
1514879981.477,1.25399
1514879985.727,1.254
1514879992.727,1.25401
1514879992.977,1.25402
1514879993.227,1.25401
1514879993.477,1.25402
1514879994.727,1.25404
1514879994.977,1.25403
1514879997.227,1.25402
1514879997.727,1.25402
1514879999.227,1.25402
1514880000.493,1.25403
1514880000.727,1.25403
1514880000.977,1.25401
1514880001.227,1.25398
1514880001.977,1.254
1514880004.227,1.25401
1514880004.477,1.25401
1514880004.727,1.25403
1514880005.727,1.25403
1514880006.727,1.25401
1514880007.227,1.25403
1514880009.227,1.25403
1514880009.727,1.25403
1514880011.727,1.25403
1514880013.477,1.25404
1514880013.727,1.25404
1514880019.227,1.25406
1514880019.727,1.25404
1514880019.977,1.25402
1514880021.477,1.25402
1514880022.977,1.25402
1514880025.727,1.25404
1514880025.977,1.25404
1514880026.227,1.25404
1514880030.727,1.25404
1514880030.993,1.25402
1514880031.227,1.25401
1514880033.727,1.25402
1514880041.477,1.25402
1514880043.477,1.25401
1514880043.727,1.25402
1514880048.727,1.25401
1514880049.977,1.25401
1514880050.227,1.25401
1514880050.727,1.254
1514880051.227,1.25402
1514880056.477,1.25402
1514880056.727,1.25402
1514880060.727,1.25402
1514880067.227,1.25403
1514880067.727,1.25401
1514880067.977,1.25398
1514880068.477,1.25398
1514880070.977,1.25396
1514880071.227,1.25396
1514880075.727,1.25398
1514880075.977,1.25402
1514880076.227,1.25402
1514880077.477,1.25403
1514880077.727,1.25404
1514880078.227,1.25405
1514880078.477,1.25408
1514880078.727,1.25408
1514880079.227,1.25408
1514880079.477,1.25406
1514880079.727,1.25406
1514880080.727,1.25407
1514880080.977,1.25408
1514880082.477,1.25407
1514880082.977,1.25406
1514880083.227,1.25403
1514880083.477,1.25403
1514880084.477,1.25403
1514880090.477,1.25402
1514880091.977,1.25402
1514880094.977,1.25402
1514880095.727,1.25402
1514880096.477,1.25404
1514880096.727,1.25405
1514880097.977,1.25403
1514880099.477,1.25402
1514880100.727,1.25401
1514880101.727,1.25402
1514880105.227,1.25401
1514880119.227,1.25401
1514880121.227,1.25401
1514880123.977,1.25402
1514880124.227,1.25405
1514880124.727,1.25406
1514880124.977,1.25409
1514880125.24,1.2541
1514880125.727,1.2541
1514880125.977,1.2541
1514880128.977,1.2541
1514880129.977,1.2541
1514880130.227,1.25405
1514880130.727,1.25408
1514880130.977,1.2541
1514880132.477,1.2541
1514880137.227,1.25409
1514880137.477,1.25403
1514880137.727,1.25405
1514880137.977,1.25406
1514880139.977,1.25406
1514880140.477,1.25406
1514880141.227,1.25406
1514880141.477,1.25403
1514880142.477,1.25403
1514880142.727,1.25402
1514880145.977,1.254
1514880146.227,1.25392
1514880146.477,1.25389
1514880146.727,1.25391
1514880147.477,1.25392
1514880147.727,1.25393
1514880150.24,1.25391
1514880150.477,1.25392
1514880150.727,1.25392
1514880154.227,1.25393
1514880155.477,1.25397
1514880155.727,1.254
1514880155.977,1.25401
1514880156.227,1.25402
1514880160.727,1.25403
1514880160.977,1.25413
1514880161.227,1.25418
1514880161.477,1.25415
1514880161.727,1.25415
1514880161.977,1.25414
1514880162.227,1.25413
1514880163.477,1.25414
1514880164.227,1.25413
1514880164.977,1.25413
1514880165.227,1.25412
1514880165.477,1.2541
1514880167.227,1.25409
1514880167.477,1.25402
1514880170.477,1.25404
1514880171.477,1.25405
1514880171.727,1.25406
1514880173.727,1.25406
1514880174.977,1.25407
1514880175.977,1.25406
1514880177.977,1.25405
1514880178.227,1.25402
1514880178.977,1.25404
1514880180.477,1.25403
1514880180.727,1.25401
1514880181.227,1.25401
1514880181.477,1.25401
1514880181.977,1.254
1514880182.227,1.254
1514880183.477,1.25401
1514880183.727,1.25404
1514880183.977,1.25403
1514880185.227,1.25403
1514880186.227,1.25403
1514880186.477,1.25403
1514880186.727,1.25397
1514880187.477,1.25398
1514880187.977,1.25397
1514880188.24,1.25395
1514880188.507,1.2539
1514880188.727,1.25387
1514880188.977,1.25387
1514880190.727,1.25388
1514880190.977,1.25392
1514880191.227,1.25391
1514880199.227,1.25392
1514880199.727,1.25393
1514880199.977,1.25393
1514880200.227,1.25392
1514880202.477,1.25393
1514880203.727,1.25391
1514880204.49,1.25391
1514880205.227,1.25391
1514880206.227,1.25391
1514880206.977,1.25392
1514880207.227,1.2539
1514880207.477,1.2539
1514880208.477,1.25389
1514880208.727,1.2539
1514880209.227,1.25391
1514880212.727,1.25392
1514880212.977,1.25392
1514880220.727,1.25394
1514880220.977,1.25398
1514880221.227,1.254
1514880221.727,1.25398
1514880221.977,1.254
1514880223.227,1.25399
1514880223.477,1.25394
1514880223.727,1.25395
1514880223.977,1.25395
1514880224.477,1.25395
1514880227.227,1.25393
1514880230.977,1.25392
1514880231.227,1.25393
1514880234.477,1.25395
1514880235.227,1.25396
1514880235.977,1.25395
1514880237.477,1.25394
1514880237.977,1.25396
1514880238.227,1.25394
1514880238.477,1.25393
1514880240.227,1.25391
1514880240.477,1.25393
1514880240.727,1.25394
1514880241.477,1.25394
1514880241.977,1.25393
1514880242.227,1.25391
1514880242.977,1.25392
1514880243.477,1.25392
1514880249.227,1.25392
1514880249.477,1.2539
1514880249.727,1.25392
1514880252.977,1.2539
1514880253.227,1.25392
1514880253.477,1.25393
1514880253.977,1.25394
1514880257.49,1.25397
1514880257.727,1.25399
1514880257.977,1.25398
1514880258.227,1.25397
1514880258.477,1.25395
1514880258.977,1.25395
1514880260.227,1.25394
1514880260.477,1.25392
1514880261.477,1.25393
1514880266.727,1.25392
1514880267.24,1.25393
1514880267.477,1.25394
1514880267.977,1.25394
1514880268.477,1.25393
1514880268.727,1.25392
1514880269.977,1.25392
1514880270.727,1.25391
1514880273.227,1.25391
1514880273.477,1.25391
1514880274.727,1.25392
1514880276.727,1.25392
1514880276.977,1.25397
1514880277.227,1.25397
1514880277.727,1.25397
1514880277.977,1.25394
1514880290.477,1.25394
1514880290.727,1.25392
1514880291.727,1.2539
1514880292.727,1.25392
1514880292.977,1.25391
1514880296.727,1.25393
1514880296.977,1.25394
1514880299.477,1.25393
1514880300.977,1.25391
1514880301.727,1.25393
1514880303.727,1.25393
1514880304.227,1.25393
1514880304.977,1.25393
1514880306.227,1.25391
1514880306.477,1.25391
1514880307.977,1.25392
1514880308.477,1.2539
1514880308.727,1.25392
1514880308.977,1.25392
1514880309.727,1.25392
1514880309.977,1.25393
1514880310.227,1.25392
1514880313.477,1.25391
1514880319.477,1.25393
1514880320.477,1.25394
1514880320.727,1.25395
1514880320.977,1.25395
1514880321.477,1.25396
1514880321.727,1.25395
1514880321.977,1.25395
1514880322.227,1.25394
1514880322.477,1.25394
1514880323.477,1.25394
1514880325.477,1.25394
1514880325.727,1.25395
1514880327.477,1.25395
1514880328.227,1.25394
1514880330.727,1.25399
1514880330.977,1.25401
1514880331.227,1.25402
1514880331.477,1.25399
1514880331.727,1.25393
1514880331.977,1.25392
1514880332.227,1.25391
1514880332.977,1.25392
1514880334.227,1.25392
1514880334.477,1.25393
1514880334.727,1.25391
1514880338.477,1.25393
1514880339.977,1.25392
1514880341.227,1.25392
1514880341.477,1.25393
1514880343.477,1.25393
1514880343.977,1.25394
1514880345.227,1.25393
1514880345.477,1.25393
1514880345.727,1.25393
1514880346.727,1.25394
1514880346.977,1.25393
1514880347.227,1.25392
1514880347.477,1.25391
1514880348.727,1.25393
1514880349.727,1.25392
1514880349.977,1.25389
1514880350.227,1.25385
1514880350.977,1.25384
1514880351.227,1.25385
1514880354.477,1.25386
1514880354.727,1.25386
1514880361.477,1.25386
1514880362.227,1.25386
1514880362.727,1.25384
1514880365.477,1.25383
1514880368.227,1.25383
1514880370.227,1.25385
1514880370.477,1.25391
1514880370.727,1.25391
1514880370.99,1.25389
1514880374.977,1.25388
1514880375.227,1.25388
1514880378.227,1.25387
1514880378.477,1.25389
1514880378.727,1.2539
1514880380.227,1.25389
1514880380.477,1.2539
1514880384.477,1.25389
1514880384.727,1.25385
1514880386.977,1.25384
1514880387.477,1.25386
1514880398.227,1.25387
1514880398.477,1.25392
1514880398.727,1.25392
1514880408.477,1.25392
1514880409.477,1.25392
1514880409.74,1.25389
1514880409.977,1.25382
1514880410.227,1.25382
1514880410.477,1.25381
1514880410.977,1.2538
1514880411.227,1.25373
1514880412.977,1.25376
1514880413.977,1.25378
1514880414.727,1.25379
1514880414.99,1.25376
1514880415.24,1.25374
1514880416.477,1.25374
1514880416.727,1.25377
1514880416.977,1.25377
1514880418.227,1.25378
1514880418.477,1.2538
1514880418.727,1.2538
1514880419.49,1.25379
1514880419.74,1.25384
1514880420.477,1.25384
1514880420.727,1.25383
1514880423.227,1.25384
1514880423.477,1.25385
1514880423.727,1.25388
1514880423.977,1.2539
1514880424.49,1.25391
1514880425.477,1.25391
1514880425.727,1.25397
1514880425.977,1.25399
1514880426.227,1.254
1514880427.727,1.254
1514880427.977,1.25395
1514880430.227,1.25393
1514880430.49,1.25387
1514880430.727,1.25386
1514880434.727,1.25387
1514880434.977,1.2539
1514880435.477,1.2539
1514880435.727,1.25389
1514880436.477,1.25389
1514880436.977,1.25388
1514880437.227,1.25391
1514880440.74,1.25389
1514880440.977,1.25391
1514880441.727,1.25389
1514880448.477,1.25388
1514880448.727,1.25383
1514880448.977,1.25385
1514880449.227,1.25385
1514880449.74,1.25385
1514880449.99,1.25383
1514880450.227,1.25383
1514880450.477,1.25382
1514880450.977,1.25382
1514880452.477,1.25385
1514880452.74,1.25386
1514880452.977,1.25387
1514880453.227,1.25389
1514880453.477,1.2539
1514880461.477,1.2539
1514880464.227,1.25389
1514880464.977,1.2539
1514880465.977,1.25388
1514880466.227,1.25388
